ACCESSION: JP004382
RECORD_TITLE: 6,8-DIMETHYL-1,2,3,4-TETRAHYDROQUINOLINE; EI-B; MS
DATE: 2016.01.19 (Created 2008.10.21, modified 2011.05.06)
AUTHORS: SASAKI S, TOYOHASHI UNIV. OF TECH.
LICENSE: CC BY-NC-SA
CH$NAME: 6,8-DIMETHYL-1,2,3,4-TETRAHYDROQUINOLINE
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C11H15N
CH$EXACT_MASS: 161.12045
CH$SMILES: Cc(c1)cc(C2)c(NCC2)c(C)1
CH$IUPAC: InChI=1S/C11H15N/c1-8-6-9(2)11-10(7-8)4-3-5-12-11/h6-7,12H,3-5H2,1-2H3
CH$LINK: INCHIKEY IIYDCBDQCBTBFF-UHFFFAOYSA-N
CH$LINK: COMPTOX DTXSID60496824
AC$INSTRUMENT: MX-1303
AC$INSTRUMENT_TYPE: EI-B
AC$MASS_SPECTROMETRY: MS_TYPE MS
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: IONIZATION_ENERGY 50 eV
MS$FOCUSED_ION: ION_TYPE [M]+*
PK$SPLASH: splash10-08fr-3900000000-a8c1022ae4c771ad6e02
PK$NUM_PEAK: 116
PK$PEAK: m/z int. rel.int.
  15 1.6 16
  16 1.2 12
  17 8 80
  18 2.96 30
  26 2.1 21
  27 6.9 69
  29 2.5 25
  30 0.12 1
  31 1.1 11
  38 2.3 23
  39 13.9 139
  40 0.21 2
  41 6.6 66
  42 2.1 21
  43 2.8 28
  45 0.14 1
  50 4.8 48
  51 12.8 128
  52 5.3 53
  53 0.43 4
  54 2.1 21
  55 3 30
  56 1.8 18
  57 0.18 2
  57.5 1.2 12
  58.5 2.1 21
  60 1.1 11
  61 0.11 1
  62 3 30
  63 9.8 98
  63.5 1.2 12
  64 0.41 4
  64.5 3.4 34
  65 11.9 119
  65.5 5.2 52
  66.5 0.18 2
  67 2.3 23
  68 1.2 12
  69 1.6 16
  70 0.11 1
  70.5 1.6 16
  71 1.4 14
  71.5 4.6 46
  72 0.25 3
  72.5 3.2 32
  73 1.4 14
  74 2.3 23
  75 0.43 4
  76 4.1 41
  76.5 1.9 19
  77 20.9 209
  77.5 0.39 4
  78 9.9 99
  78.5 4.8 48
  79 6.8 68
  79.5 0.53 5
  80 2.1 21
  80.5 2.3 23
  81 1.9 19
  86 0.11 1
  87 1.8 18
  88 1.6 16
  89 6.6 66
  90 0.37 4
  91 14.4 144
  92 3 30
  93 2.1 21
  94 0.16 2
  95 1.2 12
  98 1.1 11
  100 1.1 11
  101 0.34 3
  102 6.2 62
  103 9.1 91
  104 7.1 71
  105 0.59 6
  106 4.1 41
  107 1.4 14
  113 1.6 16
  114 0.27 3
  115 13.7 137
  116 6.4 64
  117 16.6 166
  118 1.01 10
  119 2.8 28
  120 3 30
  121 2.5 25
  126 0.12 1
  127 6.2 62
  128 12.1 121
  129 11.2 112
  130 1.39 14
  131 20.5 205
  132 31.7 317
  134 3.9 39
  140 0.27 3
  141 7.8 78
  142 38.9 389
  143 9.9 99
  144 2.22 22
  145 23 230
  146 40.3 403
  147 5.3 53
  148 0.11 1
  152 1.2 12
  153 1.2 12
  154 11.3 113
  155 0.43 4
  156 33.1 331
  157 83.5 835
  158 21.8 218
  159 0.69 7
  160 78.9 789
  161 99.99 999
  162 11.8 118
  163 1.4 14
//
