ACCESSION: JP003083
RECORD_TITLE: PROKETAZINE CARPHENAZINE; EI-B; MS
DATE: 2016.01.19 (Created 2008.10.21, modified 2011.05.06)
AUTHORS: SASAKI S, TOYOHASHI UNIV. OF TECH.
LICENSE: CC BY-NC-SA
CH$NAME: PROKETAZINE CARPHENAZINE
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C24H31N3O2S
CH$EXACT_MASS: 425.2137
CH$SMILES: N/A
CH$IUPAC: N/A
AC$INSTRUMENT: Unknown
AC$INSTRUMENT_TYPE: EI-B
AC$MASS_SPECTROMETRY: MS_TYPE MS
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
MS$FOCUSED_ION: ION_TYPE [M]+*
PK$SPLASH: splash10-066u-9861200000-cac230f939c78a3a9a21
PK$NUM_PEAK: 204
PK$PEAK: m/z int. rel.int.
  38 3.9 39
  39 29.4 294
  40 47.9 479
  41 4.89 49
  42 16.9 169
  43 8 80
  51 2.9 29
  52 0.39 4
  53 27.9 279
  54 33.9 339
  55 54.9 549
  56 2.69 27
  57 3.9 39
  58 2.9 29
  65 2.9 29
  66 0.19 2
  67 4.9 49
  68 6.4 64
  69 15.9 159
  70 5.09 51
  71 32.9 329
  72 8.9 89
  73 5.9 59
  74 0.69 7
  75 2.9 29
  76 1.9 19
  77 6.4 64
  78 0.19 2
  80 2.9 29
  81 6.9 69
  82 8.9 89
  83 1.39 14
  84 18.9 189
  85 15.9 159
  86 4.9 49
  87 0.19 2
  88 5.4 54
  89 3.9 39
  95 3.9 39
  96 0.89 9
  97 22.9 229
  98 23.9 239
  99 15.9 159
  100 1.94 19
  101 2.9 29
  105 12.4 124
  106 3.9 39
  107 0.44 4
  108 3.4 34
  109 3.9 39
  110 3.9 39
  111 1.39 14
  112 7.4 74
  113 29.9 299
  114 7.9 79
  115 0.59 6
  116 1.9 19
  121 3.9 39
  122 2.4 24
  123 0.64 6
  124 4.9 49
  125 15.4 154
  126 7.4 74
  127 0.89 9
  128 6.9 69
  129 4.9 49
  133 3.9 39
  134 0.49 5
  135 4.9 49
  136 2.4 24
  137 3.4 34
  138 0.29 3
  139 16.4 164
  140 4.9 49
  141 12.4 124
  142 0.49 5
  143 61.9 619
  144 7.4 74
  145 2.9 29
  146 0.19 2
  149 6.4 64
  150 2.4 24
  151 2.9 29
  152 0.49 5
  153 13.4 134
  154 4.9 49
  155 2.9 29
  156 0.59 6
  157 31.9 319
  158 6.4 64
  159 2.9 29
  160 0.29 3
  161 1.9 19
  162 1.4 14
  167 4.9 49
  168 0.24 2
  169 5.9 59
  170 2.9 29
  171 24.9 249
  172 0.39 4
  174 0.1 1
  175 1.6 16
  176 1.7 17
  177 0.23 2
  178 2.8 28
  179 5.3 53
  180 4.3 43
  181 0.17 2
  182 2.3 23
  183 3.8 38
  184 1.3 13
  185 0.15 2
  186 0.7 7
  187 0.1 1
  193 2.9 29
  194 0.16 2
  195 2.4 24
  196 5.9 59
  197 34.9 349
  198 1.49 15
  199 5.9 59
  200 4.4 44
  201 2.9 29
  202 0.19 2
  208 2.9 29
  209 2.9 29
  210 4.9 49
  211 0.49 5
  212 9.9 99
  213 3.9 39
  214 1.9 19
  223 0.39 4
  224 4.9 49
  225 4.9 49
  226 5.9 59
  227 0.24 2
  228 0.9 9
  234 1.4 14
  235 1.9 19
  236 1.54 15
  237 4.9 49
  238 4.9 49
  239 3.9 39
  240 0.39 4
  241 1.9 19
  242 0.9 9
  252 2.9 29
  253 0.19 2
  254 10.9 109
  255 19.9 199
  256 4.9 49
  257 0.29 3
  258 0.9 9
  266 4.9 49
  267 2.9 29
  268 99.99 999
  269 41.9 419
  270 14.4 144
  271 4.4 44
  280 0.44 4
  281 7.9 79
  282 9.9 99
  283 3.4 34
  284 0.19 2
  293 1.9 19
  294 7.9 79
  295 9.9 99
  296 0.34 3
  297 1.9 19
  308 5.9 59
  309 3.4 34
  310 0.19 2
  311 1.4 14
  312 0.9 9
  324 3.9 39
  325 0.24 2
  326 1.9 19
  338 5.9 59
  339 2.4 24
  340 0.19 2
  351 4.4 44
  352 2.9 29
  353 1.9 19
  354 0.14 1
  366 2.9 29
  367 2.4 24
  368 2.9 29
  369 0.19 2
  380 1.4 14
  381 3.9 39
  394 31.9 319
  395 1.54 15
  396 5.9 59
  397 1.9 19
  407 10.4 104
  408 0.49 5
  409 3.4 34
  410 1.9 19
  423 4.9 49
  424 0.39 4
  425 58.9 589
  426 21.4 214
  427 6.9 69
  428 1.9 19
//
