ACCESSION: JP001260
RECORD_TITLE: (CIS)ISOFLAVAN-4-OL ACETATE; EI-B; MS
DATE: 2016.01.19 (Created 2008.10.21, modified 2011.05.06)
AUTHORS: SASAKI S, TOYOHASHI UNIV. OF TECH.
LICENSE: CC BY-NC-SA
CH$NAME: (CIS)ISOFLAVAN-4-OL ACETATE
CH$NAME: CIS-3-PHENYLCHROMAN-4-YL ACETATE
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C17H16O3
CH$EXACT_MASS: 268.10994
CH$SMILES: N/A
CH$IUPAC: N/A
AC$INSTRUMENT: HITACHI RMU-6D
AC$INSTRUMENT_TYPE: EI-B
AC$MASS_SPECTROMETRY: MS_TYPE MS
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: IONIZATION_ENERGY 70 eV
MS$FOCUSED_ION: ION_TYPE [M]+*
PK$SPLASH: splash10-0a4i-5790000000-fc61e4f3854dd42c8848
PK$NUM_PEAK: 91
PK$PEAK: m/z int. rel.int.
  14 0.7 7
  15 3 30
  16 0.7 7
  17 0.07 1
  18 3 30
  27 0.8 8
  28 5 50
  29 0.1 1
  31 1 10
  32 0.7 7
  39 3.3 33
  41 0.07 1
  42 1.7 17
  43 23 230
  44 1 10
  45 1.43 14
  50 3 30
  51 9.7 97
  52 2 20
  57 0.03 0
  60 11.3 113
  62 1 10
  63 5.7 57
  64 0.1 1
  65 2.3 23
  74 2.3 23
  75 3 30
  76 1.2 12
  77 14 140
  78 3 30
  79 1 10
  82.5 0.13 1
  86 0.7 7
  87 1 10
  88 3 30
  89 1.3 13
  90 1 10
  91 7.3 73
  101 1 10
  102 0.6 6
  103 6 60
  104 15 150
  105 2.3 23
  113 0.05 1
  114 0.5 5
  115 5 50
  116 0.7 7
  121 0.33 3
  122 18.3 183
  123 1 10
  127 1.3 13
  128 0.07 1
  129 0.7 7
  130 2 20
  131 50 500
  132 0.43 4
  139 2 20
  140 0.7 7
  141 0.7 7
  150 0.07 1
  151 1.7 17
  152 4 40
  153 8 80
  154 0.2 2
  155 0.7 7
  156 0.7 7
  163 0.8 8
  164 0.1 1
  165 5.7 57
  166 1 10
  175 0.7 7
  176 0.07 1
  177 5 50
  178 27 270
  179 11 110
  180 0.23 2
  181 2 20
  182 0.7 7
  188 0.7 7
  189 0.4 4
  190 1 10
  191 0.8 8
  205 1 10
  206 0.2 2
  207 99.99 999
  208 92.3 923
  209 14 140
  210 0.1 1
  226 1 10
  268 2.3 23
  269 0.8 8
//
