ACCESSION: JP002988
RECORD_TITLE: 3-BENZOYL-2,2,4-TRIPHENYL-2H-1-BENZOPYRAN; EI-B; MS
DATE: 2016.01.19 (Created 2008.10.21, modified 2011.05.06)
AUTHORS: SASAKI S, TOYOHASHI UNIV. OF TECH.
LICENSE: CC BY-NC-SA
CH$NAME: 3-BENZOYL-2,2,4-TRIPHENYL-2H-1-BENZOPYRAN
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C34H24O2
CH$EXACT_MASS: 464.17763
CH$SMILES: c(C(c(c6)cccc6)(O5)C(=C(c(c54)cccc4)c(c3)cccc3)C(=O)c(c2)cccc2)(c1)cccc1
CH$IUPAC: InChI=1S/C34H24O2/c35-33(26-17-7-2-8-18-26)32-31(25-15-5-1-6-16-25)29-23-13-14-24-30(29)36-34(32,27-19-9-3-10-20-27)28-21-11-4-12-22-28/h1-24H
CH$LINK: INCHIKEY BPNPQNDAJUARLM-UHFFFAOYSA-N
AC$INSTRUMENT: Unknown
AC$INSTRUMENT_TYPE: EI-B
AC$MASS_SPECTROMETRY: MS_TYPE MS
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
MS$FOCUSED_ION: ION_TYPE [M]+*
PK$SPLASH: splash10-0a4r-5329000000-a61c606a8f6e8b191d5e
PK$NUM_PEAK: 365
PK$PEAK: m/z int. rel.int.
  12 0.2 2
  13 0.2 2
  14 0.1 1
  15 0.03 0
  16 0.1 1
  17 0.5 5
  18 2.4 24
  19 0.01 0
  20 0.1 1
  24 0.3 3
  25 0.2 2
  26 0.01 0
  27 2.5 25
  28 4.3 43
  29 2.8 28
  30 0.02 0
  31 1.3 13
  32 0.1 1
  35 0.8 8
  36 0.05 1
  37 0.3 3
  38 0.4 4
  39 3.3 33
  40 0.05 1
  41 5.1 51
  42 2.9 29
  43 7.4 74
  44 0.05 1
  45 1.2 12
  46 0.4 4
  47 3 30
  48 0.12 1
  49 0.9 9
  50 1.3 13
  51 4.9 49
  52 0.08 1
  53 0.5 5
  54 0.3 3
  55 3.4 34
  56 0.05 1
  57 4.3 43
  58 0.2 2
  59 0.1 1
  60 0.01 0
  61 0.2 2
  62 0.4 4
  63 1 10
  64 0.03 0
  65 1.1 11
  66 0.2 2
  67 0.3 3
  68 0.03 0
  69 1.1 11
  70 2.5 25
  71 2.5 25
  72 0.02 0
  73 0.2 2
  74 0.5 5
  75 0.6 6
  76 0.01 0
  77 53.8 538
  78 5.6 56
  79 0.4 4
  81 0.01 0
  82 0.5 5
  83 13.4 134
  84 0.8 8
  85 0.81 8
  86 0.2 2
  87 1.3 13
  88 0.2 2
  89 0.07 1
  90 0.3 3
  91 7.5 75
  92 5 50
  93 0.04 0
  94 0.1 1
  95 0.1 1
  97 0.2 2
  98 0.08 1
  99 0.1 1
  100 0.7 7
  101 0.3 3
  102 0.04 0
  103 0.3 3
  104 0.2 2
  105 66.2 662
  106 0.05 1
  107 0.5 5
  108 0.1 1
  109 0.1 1
  110 0.01 0
  111 0.1 1
  112 0.1 1
  113 0.4 4
  114 0.02 0
  115 1 10
  116 0.2 2
  117 0.1 1
  118 0.03 0
  119 0.2 2
  120 0.3 3
  121 0.1 1
  122 0.01 0
  123 0.1 1
  124 0.1 1
  125 0.3 3
  126 0.01 0
  127 0.8 8
  128 0.3 3
  129 1.3 13
  130 0.02 0
  131 0.1 1
  132 0.1 1
  133 0.1 1
  134 0.01 0
  137 0.2 2
  138 0.3 3
  139 0.8 8
  140 0.02 0
  141 0.3 3
  142 0.1 1
  143 0.1 1
  144 0.01 0
  145 0.1 1
  146 0.2 2
  149 0.2 2
  150 0.09 1
  151 1.9 19
  152 3.5 35
  153 0.9 9
  154 0.05 1
  155 0.2 2
  156 0.1 1
  157 0.2 2
  158 0.01 0
  159 0.1 1
  161 0.1 1
  162 0.3 3
  163 0.12 1
  164 0.8 8
  165 14.3 143
  166 2.3 23
  167 0.03 0
  168 0.2 2
  169 0.2 2
  170 0.2 2
  171 0.03 0
  172 0.1 1
  173 0.1 1
  174 0.2 2
  175 0.04 0
  176 1.5 15
  177 0.8 8
