ACCESSION: JP002716
RECORD_TITLE: 17ALPHA-TRIMETHYLSILOXYPROGESTERONE 3,20-BIS(O-METHYLOXIME); EI-B; MS
DATE: 2016.01.19 (Created 2008.10.21, modified 2011.05.06)
AUTHORS: HAYASHI A, DEPT. OF CHEMISTRY, FAC. OF SCI. AND TECHNOLOGY, KINKI UNIV.
LICENSE: CC BY-NC-SA
CH$NAME: 17ALPHA-TRIMETHYLSILOXYPROGESTERONE 3,20-BIS(O-METHYLOXIME)
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C31H52N2O3Si
CH$EXACT_MASS: 528.37472
CH$SMILES: N/A
CH$IUPAC: N/A
AC$INSTRUMENT: SHIMADZU LKB-9000B
AC$INSTRUMENT_TYPE: EI-B
AC$MASS_SPECTROMETRY: MS_TYPE MS
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: IONIZATION_ENERGY 70 eV
MS$FOCUSED_ION: ION_TYPE [M]+*
PK$SPLASH: splash10-05i0-8931100000-451ea0c218242592294d
PK$NUM_PEAK: 214
PK$PEAK: m/z int. rel.int.
  50 7.3 73
  51 8.5 85
  53 8.5 85
  54 0.37 4
  55 12.1 121
  56 5.9 59
  57 30.4 304
  58 0.13 1
  59 33.9 339
  60 8.8 88
  61 10.6 106
  63 0.45 5
  65 7.9 79
  67 13.8 138
  68 9.8 98
  69 0.55 6
  70 9.5 95
  71 20.2 202
  72 8.2 82
  73 99.99 999
  74 16.6 166
  75 86.4 864
  76 10 100
  77 1.05 11
  78 5.8 58
  79 19.2 192
  80 2.7 27
  81 2.74 27
  82 7.7 77
  83 1.4 14
  84 8.5 85
  85 0.71 7
  89 44.2 442
  90 8 80
  91 29.6 296
  92 1.26 13
  93 5.5 55
  94 11.6 116
  95 8.9 89
  97 0.05 1
  98 5.3 53
  100 4.4 44
  103 9.7 97
  104 0.21 2
  105 19.7 197
  106 5.2 52
  108 6.8 68
  110 0.57 6
  111 5.4 54
  112 3.5 35
  113 9.4 94
  114 0.65 7
  115 10.3 103
  116 10.5 105
  117 17.3 173
  118 0.7 7
  119 10.6 106
  120 17.8 178
  121 10.3 103
  122 1.45 15
  123 8 80
  124 5.6 56
  125 14 140
  126 0.6 6
  127 3.3 33
  128 10.6 106
  129 3.2 32
  130 0.64 6
  131 13.4 134
  132 3.3 33
  134 6.4 64
  135 1.54 15
  136 11.7 117
  137 16.9 169
  138 6.3 63
  139 0.58 6
  141 10.7 107
  142 7.7 77
  143 17.2 172
  144 1.66 17
  145 18 180
  146 8.4 84
  148 5.7 57
  149 1.3 13
  150 7.5 75
  151 5.4 54
  152 9.3 93
  153 1.29 13
  154 3.6 36
  155 7.1 71
  156 29.1 291
  157 1.96 20
  158 27 270
  159 9.8 98
  160 6.3 63
  161 0.31 3
  162 6 60
  164 4.9 49
  165 6.3 63
  166 0.62 6
  167 8.2 82
  168 6.8 68
  169 5.2 52
  170 2.78 28
  171 16.3 163
  172 19 190
  173 9.5 95
  174 0.82 8
  175 4.5 45
  176 2.8 28
  177 1.5 15
  178 0.2 2
  179 4.5 45
  181 8.4 84
  182 9.7 97
  183 1.06 11
  184 9.6 96
  185 5.2 52
  186 11 110
  187 1.02 10
  188 15.2 152
  189 2.1 21
  190 7.1 71
  192 0.49 5
  194 3.3 33
  195 2.6 26
  196 7.5 75
  197 0.66 7
  198 8.5 85
  199 4.2 42
  200 14 140
  202 0.55 6
  203 0.4 4
  205 5.6 56
  210 5.6 56
  211 0.73 7
  212 6.4 64
  214 5.4 54
  217 2.9 29
  218 0.71 7
  219 2.9 29
  220 1.8 18
  221 7.6 76
  222 0.09 1
  223 3.7 37
  224 6.1 61
  225 7.8 78
  226 0.73 7
  227 5.4 54
  230 4.4 44
  233 5.9 59
  234 0.56 6
  235 6.7 67
  236 5.3 53
  237 0.3 3
  238 0.57 6
  239 5.2 52
  241 6.9 69
  242 8.8 88
  243 0.53 5
  247 5.2 52
  248 4.4 44
  249 2.7 27
  250 0.34 3
  252 3.5 35
  258 4.9 49
  262 6.2 62
  266 0.79 8
  268 2.2 22
  272 4.3 43
  273 21.2 212
  274 0.62 6
  279 5.3 53
  283 4.7 47
  284 6.8 68
  285 0.53 5
  286 5.1 51
  295 3.4 34
  298 6.5 65
  300 0.57 6
  307 9.2 92
  308 4.5 45
  309 4.7 47
  315 1.57 16
  317 9 90
  323 1.6 16
  325 0.8 8
  326 0.66 7
  328 1.3 13
  339 20 200
  342 0.7 7
  343 0.25 3
  344 1.6 16
  358 2.9 29
  369 7 70
  370 0.92 9
  372 7.7 77
  387 5.2 52
  388 4.5 45
  397 0.77 8
  399 16 160
  400 2.3 23
  401 11.4 114
  413 0.45 5
  415 4.6 46
  416 5.9 59
  428 10.1 101
  429 5.48 55
  430 34.3 343
  431 7.2 72
  445 5.5 55
  459 2.99 30
  460 6.8 68
  461 6.1 61
//
