ACCESSION: JP002678
RECORD_TITLE: 1,3-DI-O-TRIMETHYLSILYL DECASPHINGANINE; EI-B; MS
DATE: 2016.01.19 (Created 2008.10.21, modified 2011.05.06)
AUTHORS: HAYASHI A, DEPT. OF CHEMISTRY, FAC. OF SCI. AND TECHNOLOGY, KINKI UNIV.
LICENSE: CC BY-NC-SA
CH$NAME: 1,3-DI-O-TRIMETHYLSILYL DECASPHINGANINE
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C16H39NO2Si2
CH$EXACT_MASS: 333.25193
CH$SMILES: CCCCCCCC([H])(O[Si](C)(C)C)C([H])(N)CO[Si](C)(C)C
CH$IUPAC: InChI=1S/C16H39NO2Si2/c1-8-9-10-11-12-13-16(19-21(5,6)7)15(17)14-18-20(2,3)4/h15-16H,8-14,17H2,1-7H3/t15-,16+/m0/s1
CH$LINK: INCHIKEY VAWUXPDWLWBZIW-JKSUJKDBSA-N
AC$INSTRUMENT: SHIMADZU LKB-9000B
AC$INSTRUMENT_TYPE: EI-B
AC$MASS_SPECTROMETRY: MS_TYPE MS
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: IONIZATION_ENERGY 70 eV
MS$FOCUSED_ION: ION_TYPE [M]+*
PK$SPLASH: splash10-001i-7920000000-e9663bb8dd180954a52f
PK$NUM_PEAK: 149
PK$PEAK: m/z int. rel.int.
  41 4 40
  42 1.5 15
  43 4.6 46
  44 3.7 37
  45 5.6 56
  46 0.5 5
  47 2.5 25
  48 0.05 1
  49 0.4 4
  50 0.2 2
  51 0.1 1
  53 0.04 0
  55 4.6 46
  56 4.4 44
  57 1.7 17
  58 0.11 1
  59 4 40
  60 0.9 9
  61 1.6 16
  62 0.01 0
  63 0.1 1
  65 0.1 1
  66 0.2 2
  67 0.17 2
  68 1 10
  69 7.3 73
  70 1.9 19
  71 0.06 1
  72 1.5 15
  73 56.1 561
  74 9.2 92
  75 1.77 18
  76 1.9 19
  77 1 10
  79 0.3 3
  80 0.02 0
  81 1.8 18
  82 1 10
  83 2.4 24
  84 0.09 1
  85 1.5 15
  86 0.6 6
  87 0.3 3
  88 0.16 2
  89 0.9 9
  90 0.3 3
  91 0.7 7
  92 0.01 0
  93 0.5 5
  94 0.2 2
  95 0.6 6
  96 0.04 0
  97 0.3 3
  98 0.4 4
  99 0.6 6
  100 0.18 2
  101 1.7 17
  102 2.3 23
  103 6.4 64
  104 0.09 1
  105 0.4 4
  107 0.2 2
  108 0.2 2
  109 0.03 0
  110 0.4 4
  111 0.5 5
  112 0.5 5
  113 0.03 0
  114 0.7 7
  115 2.1 21
  116 25.1 251
  117 0.3 3
  118 1.2 12
  119 0.2 2
  123 0.2 2
  124 0.01 0
  126 0.2 2
  127 0.2 2
  128 1.9 19
  129 0.36 4
  130 1.7 17
  131 7.2 72
  132 99.99 999
  133 1.2 12
  134 4.3 43
  135 0.4 4
  138 0.1 1
  140 0.29 3
  141 0.5 5
  142 0.7 7
  143 0.7 7
  144 0.11 1
  145 0.4 4
  146 0.1 1
  147 4.4 44
  148 0.11 1
  149 0.9 9
  150 0.1 1
  154 1.2 12
  155 0.03 0
  156 0.2 2
  157 0.4 4
  158 0.7 7
  159 0.02 0
  171 0.2 2
  172 0.1 1
  177 0.3 3
  184 0.02 0
  185 0.5 5
  186 0.2 2
  187 0.2 2
  189 0.01 0
  191 0.2 2
  198 0.4 4
  199 0.3 3
  200 0.05 1
  201 7.3 73
  202 1.4 14
  203 0.4 4
  204 0.03 0
  205 0.2 2
  206 0.2 2
  207 0.2 2
  209 0.1 1
  212 0.1 1
  213 0.6 6
  214 2.6 26
  215 0.05 1
  216 0.2 2
  217 1.1 11
  218 0.4 4
  219 0.02 0
  228 3.3 33
  229 0.8 8
  230 26.5 265
  231 0.49 5
  232 1.4 14
  233 0.3 3
  234 0.7 7
  235 0.01 0
  242 0.2 2
  256 0.6 6
  257 0.1 1
  289 0.11 1
  290 0.3 3
  307 0.1 1
  309 0.2 2
  318 0.07 1
  319 0.2 2
//
