ACCESSION: JP001274
RECORD_TITLE: 7-METHOXY(TRANS)ISOFLAVAN-4-OL ACETATE; EI-B; MS
DATE: 2016.01.19 (Created 2008.10.21, modified 2011.05.06)
AUTHORS: SASAKI S, TOYOHASHI UNIV. OF TECH.
LICENSE: CC BY-NC-SA
CH$NAME: 7-METHOXY(TRANS)ISOFLAVAN-4-OL ACETATE
CH$NAME: 7-METHOXY-TRANS-3-PHENYLCHROMAN-4-YL ACETATE
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C18H18O4
CH$EXACT_MASS: 298.12051
CH$SMILES: N/A
CH$IUPAC: N/A
AC$INSTRUMENT: HITACHI RMU-6D
AC$INSTRUMENT_TYPE: EI-B
AC$MASS_SPECTROMETRY: MS_TYPE MS
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: IONIZATION_ENERGY 70 eV
MS$FOCUSED_ION: ION_TYPE [M]+*
PK$SPLASH: splash10-01p9-8980000000-1081282bc6ce5d022a1c
PK$NUM_PEAK: 107
PK$PEAK: m/z int. rel.int.
  16 0.7 7
  17 2 20
  18 6.7 67
  19 0.08 1
  20 0.7 7
  21 1 10
  28 4 40
  29 0.3 3
  31 1.7 17
  39 2.7 27
  41 1.7 17
  42 0.43 4
  43 32 320
  44 2 20
  45 29 290
  50 0.2 2
  51 5 50
  52 1 10
  53 0.3 3
  55 0.03 0
  60 21 210
  61 0.7 7
  62 1 10
  63 0.43 4
  64 1.7 17
  65 2.3 23
  69 3.3 33
  74 0.12 1
  75 2 20
  76 4 40
  77 7.7 77
  78 0.12 1
  79 1 10
  81 2 20
  83 1.7 17
  86 0.03 0
  87 1 10
  88 2 20
  89 5.3 53
  91 0.3 3
  92 1 10
  101 0.3 3
  102 2.7 27
  103 0.13 1
  104 0.7 7
  105 6.7 67
  106 0.3 3
  113 0.07 1
  114 0.7 7
  115 5 50
  116 0.8 8
  117 0.03 0
  118 3 30
  119 8 80
  126 1.7 17
  127 0.17 2
  128 2 20
  129 0.7 7
  136 0.3 3
  137 0.03 0
  138 0.3 3
  139 4 40
  140 1 10
  141 0.1 1
  145 0.3 3
  146 1.7 17
  149 1 10
  150 0.08 1
  151 2 20
  152 8 80
  153 0.3 3
  154 0.03 0
  160 1.7 17
  161 45 450
  162 5 50
  163 0.2 2
  164 1.7 17
  165 19 190
  166 5 50
  167 0.23 2
  168 1 10
  176 2.3 23
  177 3.3 33
  178 0.5 5
  179 1.7 17
  180 0.3 3
  181 0.3 3
  193 0.07 1
  194 12 120
  195 4 40
  196 0.7 7
  205 0.1 1
  206 0.7 7
  207 4 40
  208 1.7 17
  209 0.17 2
  210 2 20
  211 1 10
  221 1 10
  222 0.3 3
  223 9.3 93
  224 2 20
  236 2 20
  237 9.8 98
  238 99.99 999
  239 16 160
  240 2 20
//
