ACCESSION: JP011717
RECORD_TITLE: DI(2-(5-BROMOTHIENYL))DIMETHYLSILANE; EI-B; MS
DATE: 2016.01.19 (Created 2008.10.21, modified 2011.05.06)
AUTHORS: FAC. TECHNOLOGY, HIROSHIMA UNIV.
LICENSE: CC BY-NC-SA
CH$NAME: DI(2-(5-BROMOTHIENYL))DIMETHYLSILANE
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C10H10Br2S2Si
CH$EXACT_MASS: 379.83599
CH$SMILES: Brc(c2)sc(c2)[Si](C)(C)c(c1)sc(Br)c1
CH$IUPAC: InChI=1S/C10H10Br2S2Si/c1-15(2,9-5-3-7(11)13-9)10-6-4-8(12)14-10/h3-6H,1-2H3
CH$LINK: INCHIKEY KJJFHNIBGPJTSG-UHFFFAOYSA-N
AC$INSTRUMENT: SHIMADZU QP-1000
AC$INSTRUMENT_TYPE: EI-B
AC$MASS_SPECTROMETRY: MS_TYPE MS
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: IONIZATION_ENERGY 70 eV
MS$FOCUSED_ION: ION_TYPE [M]+*
PK$SPLASH: splash10-014r-9705000000-556c17e85d81a1e0631d
PK$NUM_PEAK: 132
PK$PEAK: m/z int. rel.int.
  51 12.6 126
  52 9.5 95
  53 57.9 579
  54 7.4 74
  55 22.1 221
  56 3.2 32
  57 25 250
  58 13.7 137
  59 8.4 84
  60 2.1 21
  61 6.3 63
  62 6.3 63
  63 24.2 242
  64 6.3 63
  65 11.6 116
  66 9.5 95
  67 14.7 147
  68 3.2 32
  69 24.2 242
  70 11.6 116
  71 11.6 116
  72 2.1 21
  73 3.2 32
  74 3.2 32
  75 42.1 421
  76 5.3 53
  77 18.9 189
  78 3.2 32
  79 8.4 84
  80 4.2 42
  81 16.8 168
  82 44.2 442
  83 23.2 232
  84 6.3 63
  85 15.8 158
  86 3.2 32
  87 7.4 74
  88 2.1 21
  89 5.3 53
  90 3.2 32
  91 5.3 53
  93 10.5 105
  94 2.1 21
  95 15.8 158
  96 21.1 211
  97 12.6 126
  98 2.1 21
  99 3.2 32
  100 2.1 21
  101 2.1 21
  102 3.2 32
  103 4.2 42
  104 2.1 21
  105 1.1 11
  106 3.2 32
  107 32.6 326
  108 4.2 42
  109 53.7 537
  110 5.3 53
  111 16.8 168
  112 1.1 11
  114 3.2 32
  115 24.2 242
  116 2.1 21
  117 5.3 53
  119 7.4 74
  120 7.4 74
  121 4.2 42
  122 4.2 42
  123 6.3 63
  124 3.2 32
  125 11.6 116
  131 2.1 21
  132 8.4 84
  133 2.1 21
  134 2.1 21
  135 4.2 42
  136 1.1 11
  137 58.9 589
  138 8.4 84
  139 63.2 632
  140 4.2 42
  141 4.2 42
  145 3.2 32
  146 2.1 21
  147 21.1 211
  148 2.1 21
  149 18.9 189
  150 2.1 21
  151 3.2 32
  155 1.1 11
  157 2.1 21
  159 1.1 11
  163 1.1 11
  164 4.2 42
  165 1.1 11
  175 2.1 21
  177 3.2 32
  179 11.6 116
  181 8.4 84
  183 8.4 84
  186 1.1 11
  188 1.1 11
  189 4.2 42
  191 4.2 42
  199 2.1 21
  201 8.4 84
  203 14.7 147
  205 8.4 84
  207 3.2 32
  211 10.5 105
  213 1.1 11
  219 8.4 84
  229 1.1 11
  283 1.1 11
  285 3.2 32
  287 2.1 21
  364 2.1 21
  365 44.2 442
  366 9.5 95
  367 99.99 999
  368 15.8 158
  369 55.8 558
  370 9.5 95
  371 6.3 63
  380 22.1 221
  381 4.2 42
  382 44.2 442
  383 7.4 74
  384 29.5 295
  385 4.2 42
  386 2.1 21
//
