ACCESSION: JP008419
RECORD_TITLE: DIMYRISTYL THIODIPROPIONATE; EI-B; MS
DATE: 2016.01.19 (Created 2008.10.21, modified 2011.05.06)
AUTHORS: UBE SCIENTIFIC ANALYSIS LABORATORY
LICENSE: CC BY-NC-SA
CH$NAME: DIMYRISTYL THIODIPROPIONATE
CH$NAME: DITRIDECYL 4-THIAHEPTANEDIOATE
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C32H62O4S
CH$EXACT_MASS: 542.43688
CH$SMILES: N/A
CH$IUPAC: N/A
AC$INSTRUMENT: HITACHI M-60
AC$INSTRUMENT_TYPE: EI-B
AC$MASS_SPECTROMETRY: MS_TYPE MS
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: IONIZATION_ENERGY 70 eV
MS$FOCUSED_ION: ION_TYPE [M]+*
PK$SPLASH: splash10-0a4l-9300000000-ce97482c200b9083daac
PK$NUM_PEAK: 96
PK$PEAK: m/z int. rel.int.
  27 8.73 87
  28 4.68 47
  29 18.53 185
  41 39.6 396
  42 7.79 78
  43 94.4 944
  54 3.3 33
  55 99.99 999
  56 17.14 171
  57 86.76 868
  58 3.28 33
  60 3.82 38
  61 4.86 49
  67 5.91 59
  68 6.24 62
  69 36.65 367
  70 11.4 114
  71 35.1 351
  72 1.18 12
  73 14.22 142
  74 4.26 43
  75 2.47 25
  81 5.92 59
  82 10.4 104
  83 26.96 270
  84 6.84 68
  85 20.82 208
  86 0.87 9
  87 3.56 36
  88 5.08 51
  89 24.19 242
  95 3.58 36
  96 5.89 59
  97 17.82 178
  98 4.88 49
  99 4.79 48
  105 12.57 126
  106 10.39 104
  107 6.3 63
  109 2.3 23
  110 2.49 25
  111 6.94 69
  112 2.21 22
  113 4.63 46
  114 8.17 82
  115 3.99 40
  116 0.94 9
  117 2.15 22
  119 7.67 77
  123 0.78 8
  124 0.83 8
  125 3.31 33
  126 1.41 14
  127 3.78 38
  132 23 230
  133 6.31 63
  134 3.32 33
  135 1.39 14
  139 0.99 10
  141 2.07 21
  142 9.84 98
  143 43.07 431
  144 3.72 37
  145 2.31 23
  159 4.64 46
  160 5.04 50
  161 30.19 302
  162 2.4 24
  163 0.9 9
  168 0.52 5
  178 40.38 404
  179 9.86 99
  180 2.49 25
  194 3.42 34
  196 2.53 25
  197 1.94 19
  229 3.72 37
  241 1.7 17
  251 2.06 21
  269 3.29 33
  270 0.23 2
  299 0.36 4
  301 3.34 33
  302 1.61 16
  329 0.83 8
  355 2.43 24
  356 2.74 27
  357 12.05 121
  358 2.72 27
  359 0.49 5
  374 18.57 186
  376 1.21 12
  497 0.62 6
  570 8.21 82
  571 3.32 33
  572 0.9 9
//
