ACCESSION: JP010055
RECORD_TITLE: 7-HYDROXY-PREGNA-1,4-DIENE-20-CARBOXYLIC ACID; EI-B; MS
DATE: 2016.01.19 (Created 2008.10.21, modified 2011.05.06)
AUTHORS: KURARAY CO., LTD.
LICENSE: CC BY-NC-SA
CH$NAME: 7-HYDROXY-PREGNA-1,4-DIENE-20-CARBOXYLIC ACID
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C22H30O4
CH$EXACT_MASS: 358.21441
CH$SMILES: N/A
CH$IUPAC: N/A
AC$INSTRUMENT: JEOL JMS-D-300
AC$INSTRUMENT_TYPE: EI-B
AC$MASS_SPECTROMETRY: MS_TYPE MS
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: IONIZATION_ENERGY 70 eV
MS$FOCUSED_ION: ION_TYPE [M]+*
PK$SPLASH: splash10-00di-2900000000-ed363ce43456e0468289
PK$NUM_PEAK: 91
PK$PEAK: m/z int. rel.int.
  27 1.26 13
  29 2.39 24
  39 1.96 20
  41 8.83 88
  43 4.6 46
  53 3.16 32
  55 9.95 100
  57 2.14 21
  65 2.15 22
  67 6.05 61
  69 2.73 27
  71 1.1 11
  77 7.68 77
  78 1.08 11
  79 8.83 88
  80 1.07 11
  81 8.2 82
  83 1.19 12
  91 13.53 135
  92 2.58 26
  93 13.42 134
  94 1.95 20
  95 5.15 52
  103 1.13 11
  105 7.92 79
  106 1.96 20
  107 11.37 114
  108 3.8 38
  109 3.49 35
  115 2.53 25
  117 3.46 35
  119 6.24 62
  120 2.86 29
  121 26.46 265
  122 99.99 999
  123 11.85 119
  124 6.71 67
  128 2.56 26
  129 2.51 25
  131 5.8 58
  132 3.46 35
  133 16.03 160
  134 7.51 75
  135 12.95 130
  136 2.67 27
  143 2.83 28
  144 1.51 15
  145 16.45 165
  146 4.16 42
  147 7.49 75
  148 1.82 18
  149 1.16 12
  150 19.15 192
  151 16.97 170
  152 2.37 24
  153 1.23 12
  157 3.57 36
  158 3.37 34
  159 8.75 88
  160 28.06 281
  161 10.43 104
  162 3.74 37
  163 5.33 53
  165 1.46 15
  167 2.07 21
  171 4.98 50
  172 4.57 46
  173 10.48 105
  174 7.4 74
  175 2.42 24
  179 1.29 13
  185 1.41 14
  186 1.13 11
  190 2.99 30
  191 4.37 44
  197 1.26 13
  206 3.1 31
  207 5.14 51
  208 7.04 70
  219 3.77 38
  225 2 20
  251 1.93 19
  266 1.92 19
  267 3.82 38
  325 1.32 13
  340 7.53 75
  341 1.3 13
  342 1.15 12
  358 1.21 12
  359 0.35 4
  360 0.82 8
//
