ACCESSION: JP004653
RECORD_TITLE: 2-ETHYL-1,1,2,3,3-PENTAMETHYL-4,5-DIPHENYL-1,2,3-TRISILACYCLOPENT-4-ENE; EI-B; MS
DATE: 2016.01.19 (Created 2008.10.21, modified 2011.05.06)
AUTHORS: MASS SPECTROSCOPY SOC. OF JAPAN (MSSJ)
LICENSE: CC BY-NC-SA
CH$NAME: 2-ETHYL-1,1,2,3,3-PENTAMETHYL-4,5-DIPHENYL-1,2,3-TRISILACYCLOPENT-4-ENE
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C21H30Si3
CH$EXACT_MASS: 366.16553
CH$SMILES: c(c3)ccc(c3)C(=C(c(c2)cccc2)1)[Si](C)(C)[Si](C)(CC)[Si](C)(C)1
CH$IUPAC: InChI=1S/C21H30Si3/c1-7-24(6)22(2,3)20(18-14-10-8-11-15-18)21(23(24,4)5)19-16-12-9-13-17-19/h8-17H,7H2,1-6H3
CH$LINK: INCHIKEY WNWHEIYCWOFGOD-UHFFFAOYSA-N
AC$INSTRUMENT: JEOL JMS-D-3000
AC$INSTRUMENT_TYPE: EI-B
AC$MASS_SPECTROMETRY: MS_TYPE MS
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: IONIZATION_ENERGY 70 eV
MS$FOCUSED_ION: ION_TYPE [M]+*
PK$SPLASH: splash10-01b9-4944000000-10cdad965296f7719640
PK$NUM_PEAK: 191
PK$PEAK: m/z int. rel.int.
  43 14.11 141
  45 8.2 82
  50 1.14 11
  51 1.98 20
  53 2.18 22
  58 2.63 26
  59 46.42 464
  60 3.82 38
  61 2.23 22
  63 1.68 17
  71 1.14 11
  72 1.88 19
  73 99.99 999
  74 10.38 104
  75 5.51 55
  76 3.57 36
  77 2.38 24
  83 1.29 13
  85 6.01 60
  86 3.97 40
  87 9.69 97
  88 2.68 27
  89 4.37 44
  93 1.64 16
  95 1.09 11
  99 7.65 77
  100 3.62 36
  101 7.9 79
  102 20.12 201
  103 6.51 65
  104 2.33 23
  105 15.05 151
  106 2.43 24
  107 2.88 29
  109 1.09 11
  111 1.09 11
  113 5.06 51
  114 2.38 24
  115 11.92 119
  116 14.01 140
  117 17.94 179
  118 3.13 31
  119 3.97 40
  120 1.39 14
  121 8.1 81
  122 1.44 14
  125 1.29 13
  126 1.98 20
  127 2.23 22
  128 1.34 13
  129 11.23 112
  130 25.74 257
  131 11.72 117
  132 3.72 37
  133 3.87 39
  135 37.77 378
  136 5.76 58
  137 2.23 22
  139 1.64 16
  140 1.29 13
  141 1.64 16
  143 4.62 46
  144 1.44 14
  145 13.32 133
  146 2.68 27
  147 4.87 49
  148 2.73 27
  149 6.56 66
  150 2.23 22
  151 2.63 26
  152 3.13 31
  154 1.88 19
  155 2.08 21
  157 2.23 22
  158 1.29 13
  159 11.72 117
  160 11.67 117
  161 5.91 59
  162 2.53 25
  163 12.27 123
  164 10.48 105
  165 4.07 41
  166 1.24 12
  169 1.14 11
  171 1.49 15
  173 2.53 25
  175 4.32 43
  176 6.11 61
  177 13.22 132
  178 43.88 439
  179 12.27 123
  180 3.37 34
  181 2.08 21
  183 1.24 12
  187 3.77 38
  188 9.39 94
  189 3.52 35
  190 1.78 18
  191 5.96 60
  192 14.11 141
  193 9.54 95
  194 2.93 29
  195 3.33 33
  197 10.08 101
  198 2.03 20
  199 1.34 13
  201 1.78 18
  202 4.67 47
  203 7.85 79
  204 2.73 27
  205 2.68 27
  206 1.09 11
  207 2.58 26
  208 1.73 17
  209 2.08 21
  211 1.59 16
  215 1.34 13
  216 4.82 48
  217 7.85 79
  218 3.08 31
  219 3.82 38
  220 1.24 12
  221 9.44 94
  222 2.18 22
  223 1.24 12
  231 8.59 86
  232 2.33 23
  233 3.87 39
  234 1.14 11
  235 1.88 19
  237 1.59 16
  239 1.93 19
  245 1.93 19
  247 2.73 27
  248 1.19 12
  249 4.07 41
  250 1.68 17
  251 1.39 14
  253 1.78 18
  259 2.98 30
  260 1.09 11
  261 1.83 18
  262 1.24 12
  263 8.34 83
  264 7.3 73
  265 11.72 117
  266 3.67 37
  267 1.83 18
  273 1.24 12
  275 3.03 30
  276 1.34 13
  277 7.1 71
  278 6.01 60
  279 23.8 238
  280 6.95 70
  281 3.92 39
  282 1.34 13
  291 1.78 18
  292 2.38 24
  293 17.49 175
  294 6.66 67
  295 24.7 247
  296 7.6 76
  297 2.98 30
  307 4.97 50
  308 2.13 21
  309 4.07 41
  310 9.84 98
  311 3.42 34
  312 1.39 14
  321 3.87 39
  322 1.78 18
  323 8.79 88
  324 3.28 33
  325 1.68 17
  335 2.63 26
  336 1.29 13
  337 22.96 230
  338 8.69 87
  339 4.62 46
  340 1.34 13
  351 7.1 71
  352 2.63 26
  353 5.11 51
  354 2.68 27
  355 1.34 13
  366 95.17 952
  367 38.41 384
  368 38.41 384
  369 4.47 45
  370 1.09 11
//
