ACCESSION: JP011860
RECORD_TITLE: 4H,5H-1-TERT-BUTYL-3-METHOXYCARBONYL-4-(1-METHOXYPYRROL-2-YL)METHYLENE-PYRAZOL-5-ONE; EI-B; MS
DATE: 2016.01.19 (Created 2008.10.21, modified 2011.05.06)
AUTHORS: YOSHIKI O, FAC, TECHNOLOGY, OSAKA UNIV.
LICENSE: CC BY-NC-SA
CH$NAME: 4H,5H-1-TERT-BUTYL-3-METHOXYCARBONYL-4-(1-METHOXYPYRROL-2-YL)METHYLENE-PYRAZOL-5-ONE
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C16H19N3O5
CH$EXACT_MASS: 333.13247
CH$SMILES: N/A
CH$IUPAC: N/A
AC$INSTRUMENT: Unknown
AC$INSTRUMENT_TYPE: EI-B
AC$MASS_SPECTROMETRY: MS_TYPE MS
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: IONIZATION_ENERGY 70 eV
MS$FOCUSED_ION: ION_TYPE [M]+*
PK$SPLASH: splash10-0arr-9885000000-40e1a74e085d9e435379
PK$NUM_PEAK: 141
PK$PEAK: m/z int. rel.int.
  50 4.4 44
  51 10.3 103
  52 4.6 46
  53 6 60
  54 3 30
  55 7.6 76
  56 62.6 626
  57 50.7 507
  58 2.9 29
  59 61.3 613
  60 1.7 17
  62 3.8 38
  63 9 90
  64 4.6 46
  65 5.5 55
  66 2.5 25
  67 2.5 25
  68 1.5 15
  69 1.3 13
  70 2.3 23
  74 2.2 22
  75 6.4 64
  76 10 100
  77 9.4 94
  78 5.9 59
  79 3.3 33
  80 3.6 36
  81 1.3 13
  84 1.3 13
  88 1.6 16
  89 10.1 101
  90 10.3 103
  91 5.9 59
  92 2.6 26
  93 1.7 17
  94 10.7 107
  95 1.1 11
  101 1 10
  102 15.6 156
  103 14.4 144
  104 14.1 141
  105 8.2 82
  106 3.2 32
  107 1.1 11
  115 1.2 12
  116 6.6 66
  117 12.2 122
  118 22.8 228
  119 6.3 63
  120 1.4 14
  125 1.9 19
  129 2.1 21
  130 14.2 142
  131 13.3 133
  132 6.3 63
  133 3.9 39
  134 2.6 26
  143 1.4 14
  144 11.5 115
  145 8 80
  146 7.6 76
  147 2.4 24
  148 1.7 17
  149 1.6 16
  156 1 10
  157 2 20
  158 3 30
  159 8.2 82
  160 3.9 39
  161 3.6 36
  162 11.4 114
  163 2 20
  169 1 10
  172 3.3 33
  173 4.1 41
  174 12.8 128
  175 3.9 39
  176 3.7 37
  177 1 10
  178 2.2 22
  184 2.9 29
  185 1.6 16
  186 6.2 62
  187 4.5 45
  188 11.3 113
  189 32.8 328
  190 9.4 94
  191 8.5 85
  192 1.6 16
  198 1.3 13
  199 1.4 14
  200 5.4 54
  201 3.1 31
  202 20.3 203
  203 5.6 56
  204 2.8 28
  205 1.2 12
  206 4 40
  214 3.4 34
  216 4.4 44
  217 3.4 34
  218 2.4 24
  219 6.4 64
  220 5.5 55
  221 1.1 11
  227 1.6 16
  230 6 60
  231 1.3 13
  232 4 40
  234 1.5 15
  235 3.3 33
  236 2.6 26
  242 4.1 41
  244 5.4 54
  245 5.2 52
  246 7.3 73
  247 5.8 58
  248 1.1 11
  249 1.1 11
  254 1.9 19
  258 1.1 11
  259 1.3 13
  260 1.3 13
  262 38.5 385
  263 5.4 54
  274 5.6 56
  275 1.7 17
  276 16.2 162
  277 92.1 921
  278 15.6 156
  279 2.5 25
  286 15 150
  287 2.7 27
  290 2.8 28
  302 2.4 24
  318 65.2 652
  319 11.5 115
  320 1.7 17
  333 99.99 999
  334 19.8 198
  335 3 30
//
