ACCESSION: JP004563
RECORD_TITLE: 1,1-BIS(PARA-CHLOROPHENYL)-1-CHLORO-2,2,2-TRICHLOROETHANE; EI-B; MS
DATE: 2016.01.19 (Created 2008.10.21, modified 2011.05.06)
AUTHORS: HAYASHI A, DEPT. OF CHEMISTRY, FAC. OF SCI. AND TECHNOLOGY, KINKI UNIV.
LICENSE: CC BY-NC-SA
CH$NAME: 1,1-BIS(PARA-CHLOROPHENYL)-1-CHLORO-2,2,2-TRICHLOROETHANE
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C14H8Cl6
CH$EXACT_MASS: 385.87572
CH$SMILES: Clc(c2)ccc(c2)C(Cl)(c(c1)ccc(Cl)c1)C(Cl)(Cl)Cl
CH$IUPAC: InChI=1S/C14H8Cl6/c15-11-5-1-9(2-6-11)13(17,14(18,19)20)10-3-7-12(16)8-4-10/h1-8H
CH$LINK: INCHIKEY JOQCINXYMZALAZ-UHFFFAOYSA-N
AC$INSTRUMENT: SHIMADZU LKB-9000B
AC$INSTRUMENT_TYPE: EI-B
AC$MASS_SPECTROMETRY: MS_TYPE MS
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: IONIZATION_ENERGY 70 eV
MS$FOCUSED_ION: ION_TYPE [M]+*
PK$SPLASH: splash10-00xr-4491000000-d7ff74c25179e2e90551
PK$NUM_PEAK: 310
PK$PEAK: m/z int. rel.int.
  35 0.4 4
  36 2.6 26
  37 0.2 2
  38 0.07 1
  39 1.7 17
  41 9.8 98
  42 1.3 13
  43 2 20
  47 0.1 1
  49 0.2 2
  50 2.8 28
  51 0.25 3
  52 0.2 2
  53 0.9 9
  54 1.2 12
  55 1.48 15
  56 9.5 95
  57 44.1 441
  58 2.2 22
  59 0.04 0
  60 1.4 14
  61 0.9 9
  62 1.5 15
  63 0.22 2
  64 0.2 2
  65 0.3 3
  66 0.3 3
  67 0.42 4
  68 3.1 31
  69 17.6 176
  70 9.5 95
  71 2.45 25
  72 1.5 15
  73 2.9 29
  74 4.7 47
  75 0.69 7
  76 1.1 11
  77 0.9 9
  78 0.2 2
  79 0.13 1
  80 0.8 8
  81 7.3 73
  82 4.9 49
  83 1.32 13
  84 4.5 45
  85 15.6 156
  86 2 20
  87 0.68 7
  88 4.3 43
  89 0.5 5
  90 0.2 2
  91 0.09 1
  92 1.7 17
  93 2.1 21
  95 0.7 7
  96 0.58 6
  97 12.7 127
  99 10.2 102
  100 10.2 102
  101 0.11 1
  102 0.3 3
  103 0.3 3
  104 1.4 14
  105 1.35 14
  106 4.3 43
  107 1.1 11
  108 0.7 7
  109 0.37 4
  110 3 30
  111 7.8 78
  114 7.2 72
  115 0.07 1
  116 0.3 3
  117 3.3 33
  118 1.9 19
  119 0.11 1
  120 0.4 4
  121 1.2 12
  122 5.9 59
  123 0.98 10
  124 4.3 43
  125 0.3 3
  126 5 50
  128 0.46 5
  129 1 10
  130 0.3 3
  131 0.3 3
  132 0.03 0
  133 0.8 8
  134 0.8 8
  135 2 20
  136 0.11 1
  137 2.7 27
  138 1.4 14
  139 2.4 24
  140 0.55 6
  141 5.6 56
  142 1.9 19
  143 0.4 4
  144 0.02 0
  145 0.4 4
  146 0.5 5
  147 0.9 9
  148 0.06 1
  149 9.6 96
  150 3.2 32
  151 1.4 14
  152 0.07 1
  153 1.5 15
  154 1.1 11
  155 2.7 27
  156 0.04 0
  157 0.4 4
  158 0.7 7
  159 0.8 8
  160 0.18 2
  161 0.9 9
  162 1.2 12
  163 4.1 41
  164 0.24 2
  165 1.1 11
  166 0.6 6
  167 2.4 24
  168 0.09 1
  169 2.2 22
  170 3.1 31
  171 0.7 7
  172 0.22 2
  173 1.3 13
  174 4.2 42
  175 4.8 48
  176 1.47 15
  177 2.6 26
  178 0.5 5
  179 0.7 7
  180 0.06 1
  181 0.9 9
  182 0.1 1
  183 0.8 8
  184 0.18 2
  185 0.9 9
  186 0.6 6
  187 0.5 5
  188 0.02 0
  189 0.4 4
  190 0.2 2
  191 0.5 5
  192 0.04 0
  193 0.6 6
  194 0.5 5
  195 0.8 8
  196 0.08 1
  197 1.6 16
  198 1.2 12
  199 17 170
  200 0.3 3
  201 5.9 59
  202 1 10
  203 0.5 5
  204 0.03 0
  205 0.5 5
  206 0.3 3
  207 0.5 5
  208 0.05 1
  209 0.9 9
  210 7.6 76
  211 2.6 26
  212 0.28 3
  213 0.7 7
  214 0.2 2
  215 0.3 3
  216 0.02 0
  217 0.4 4
  218 0.3 3
  219 0.3 3
  220 0.05 1
  221 0.4 4
  222 0.4 4
  223 0.5 5
  224 0.06 1
  225 1.1 11
  226 0.2 2
  227 0.2 2
  228 0.02 0
  229 0.3 3
  230 0.1 1
  231 0.3 3
  232 0.02 0
  233 9.9 99
  234 3 30
  235 6.6 66
  236 0.19 2
  237 1.4 14
  238 0.5 5
  239 0.9 9
  240 0.02 0
  241 0.2 2
  242 0.2 2
  243 0.2 2
  244 0.09 1
  245 1.2 12
  246 31.9 319
  247 5.5 55
  248 2.11 21
  249 3.4 34
  250 3.7 37
  251 0.7 7
  252 0.06 1
  253 0.8 8
  254 0.2 2
  255 0.1 1
  256 0.04 0
  257 0.2 2
  258 0.1 1
  259 0.2 2
  260 0.01 0
  261 0.2 2
  262 0.2 2
  263 0.2 2
  264 0.03 0
  265 0.4 4
  266 0.5 5
  267 0.8 8
  268 0.06 1
  269 99.99 999
  270 15.3 153
  271 96.2 962
  272 1.38 14
  273 32.1 321
  274 4.4 44
  275 3.7 37
  276 0.05 1
  277 0.2 2
  278 0.3 3
  279 1 10
  280 0.54 5
  281 3.1 31
  282 5.4 54
  283 2.9 29
  284 0.21 2
  285 0.9 9
  286 0.3 3
  287 0.1 1
  288 0.01 0
  289 0.1 1
  290 0.1 1
  291 0.1 1
  292 0.02 0
  293 0.2 2
  294 0.4 4
  295 0.7 7
  296 0.01 0
  297 0.1 1
  301 0.1 1
  302 0.1 1
  303 0.01 0
  305 0.1 1
  306 0.2 2
  307 0.2 2
  308 0.08 1
  309 1.2 12
