ACCESSION: JP003034
RECORD_TITLE: BIS(2,2-DIMETHYLPROPYL)DISULFIDE; EI-B; MS
DATE: 2016.01.19 (Created 2008.10.21, modified 2011.05.06)
AUTHORS: SASAKI S, TOYOHASHI UNIV. OF TECH.
LICENSE: CC BY-NC-SA
CH$NAME: BIS(2,2-DIMETHYLPROPYL)DISULFIDE
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C10H22S2
CH$EXACT_MASS: 206.11629
CH$SMILES: CC(C)(C)CSSCC(C)(C)C
CH$IUPAC: InChI=1S/C10H22S2/c1-9(2,3)7-11-12-8-10(4,5)6/h7-8H2,1-6H3
CH$LINK: INCHIKEY SEZZRXXPRCBINH-UHFFFAOYSA-N
AC$INSTRUMENT: Unknown
AC$INSTRUMENT_TYPE: EI-B
AC$MASS_SPECTROMETRY: MS_TYPE MS
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
MS$FOCUSED_ION: ION_TYPE [M]+*
PK$SPLASH: splash10-00di-9000000000-2c07f0f1079290c7ffc5
PK$NUM_PEAK: 110
PK$PEAK: m/z int. rel.int.
  15 1.6 16
  25 0.1 1
  26 1.1 11
  27 1.7 17
  28 3.1 31
  29 24.1 241
  30 0.7 7
  31 0.12 1
  32 0.7 7
  33 0.7 7
  34 1.3 13
  35 0.06 1
  36 0.1 1
  37 0.5 5
  38 1.1 11
  39 1.53 15
  40 2.1 21
  41 33.9 339
  42 10.2 102
  43 9.15 92
  44 4.2 42
  45 5.7 57
  46 0.5 5
  47 0.25 3
  48 0.1 1
  49 0.5 5
  50 0.9 9
  51 0.13 1
  52 0.5 5
  53 4.3 43
  54 1 10
  55 3.48 35
  56 3.1 31
  57 9.3 93
  58 1.9 19
  59 0.68 7
  60 1.4 14
  61 3.6 36
  62 0.4 4
  63 0.05 1
  64 0.7 7
  65 0.5 5
  66 0.5 5
  67 0.12 1
  68 0.6 6
  69 4.1 41
  70 10.2 102
  71 99.99 999
  72 7.6 76
  73 1.9 19
  74 1.2 12
  75 0.31 3
  76 0.9 9
  77 0.2 2
  78 0.1 1
  79 0.04 0
  80 0.7 7
  81 0.1 1
  82 0.1 1
  83 0.03 0
  84 0.5 5
  85 2.5 25
  86 0.2 2
  87 0.07 1
  88 0.2 2
  89 0.7 7
  90 0.9 9
  91 0.02 0
  92 0.1 1
  93 0.5 5
  94 0.1 1
  95 0.01 0
  97 0.1 1
  98 0.1 1
  99 0.1 1
  101 0.05 1
  102 0.7 7
  103 0.9 9
  104 3.1 31
  105 0.02 0
  106 0.2 2
  107 1.7 17
  108 0.1 1
  109 0.02 0
  111 0.1 1
  121 0.6 6
  122 1.7 17
  123 0.02 0
  124 0.2 2
  134 0.1 1
  135 0.2 2
  136 0.94 9
  137 0.3 3
  138 0.3 3
  139 0.1 1
  140 0.01 0
  150 0.1 1
  160 0.1 1
  168 0.1 1
  177 0.01 0
  178 0.1 1
  192 1.5 15
  193 0.2 2
  194 0.01 0
  204 0.1 1
  206 8.6 86
  207 1.2 12
  208 0.09 1
  209 0.1 1
  210 0.1 1
//
