ACCESSION: JP004143
RECORD_TITLE: N,N'-DODECAMETHYLENEDI(2-PYRROLIDONE); EI-B; MS
DATE: 2016.01.19 (Created 2008.10.21, modified 2011.05.06)
AUTHORS: MASS SPECTROSCOPY SOC. OF JAPAN (MSSJ)
LICENSE: CC BY-NC-SA
CH$NAME: N,N'-DODECAMETHYLENEDI(2-PYRROLIDONE)
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C20H36N2O2
CH$EXACT_MASS: 336.27768
CH$SMILES: C(CCCCCCN(C2)C(=O)CC2)CCCCCN(C1)C(=O)CC1
CH$IUPAC: InChI=1S/C20H36N2O2/c23-19-13-11-17-21(19)15-9-7-5-3-1-2-4-6-8-10-16-22-18-12-14-20(22)24/h1-18H2
CH$LINK: INCHIKEY LTHBKYXQRLHDSV-UHFFFAOYSA-N
AC$INSTRUMENT: HITACHI RMU-6E
AC$INSTRUMENT_TYPE: EI-B
AC$MASS_SPECTROMETRY: MS_TYPE MS
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: IONIZATION_ENERGY 70 eV
MS$FOCUSED_ION: ION_TYPE [M]+*
PK$SPLASH: splash10-0002-9320000000-62e69f06d0e7c3f1cf39
PK$NUM_PEAK: 210
PK$PEAK: m/z int. rel.int.
  25 0.1 1
  26 0.6 6
  27 2.6 26
  28 1.5 15
  29 3.4 34
  30 2.8 28
  31 1.4 14
  32 0.11 1
  33 0.2 2
  34 0.4 4
  35 0.2 2
  36 0.08 1
  37 0.1 1
  38 0.4 4
  39 2.6 26
  40 0.08 1
  41 19 190
  42 6 60
  43 10.2 102
  44 0.48 5
  45 1 10
  46 0.5 5
  47 0.4 4
  50 0.03 0
  51 0.4 4
  52 0.3 3
  53 1 10
  54 0.14 1
  55 13.2 132
  56 4.4 44
  57 4 40
  58 0.11 1
  59 0.3 3
  60 0.2 2
  63 0.3 3
  64 0.01 0
  65 0.5 5
  66 0.2 2
  67 2.2 22
  68 0.37 4
  69 15 150
  70 32.8 328
  71 4 40
  72 0.05 1
  73 0.4 4
  74 0.3 3
  76 0.3 3
  77 0.08 1
  78 0.4 4
  79 0.8 8
  80 0.9 9
  81 0.17 2
  82 1.8 18
  83 2.1 21
  84 3.8 38
  85 0.24 2
  86 11.6 116
  87 0.9 9
  91 0.6 6
  92 0.03 0
  93 0.4 4
  94 0.3 3
  95 1.1 11
  96 0.2 2
  97 1.6 16
  98 99.99 999
  99 42 420
  100 0.33 3
  101 0.3 3
  103 0.2 2
  104 0.4 4
  105 0.03 0
  106 0.4 4
  107 0.5 5
  108 0.4 4
  109 0.09 1
  110 0.9 9
  111 0.8 8
  112 16 160
  113 0.84 8
  114 1.8 18
  116 0.6 6
  117 2.4 24
  118 0.02 0
  119 2 20
  120 0.1 1
  121 0.6 6
  122 0.04 0
  123 0.4 4
  124 1.6 16
  125 0.6 6
  126 1.1 11
  127 7.4 74
  128 2.6 26
  129 0.9 9
  130 0.03 0
  131 0.2 2
  132 0.1 1
  133 0.2 2
  134 0.01 0
  135 0.3 3
  136 0.3 3
  137 0.3 3
  138 0.06 1
  139 0.7 7
  140 7.8 78
  141 7.4 74
  142 0.1 1
  143 0.3 3
  144 0.1 1
  145 0.2 2
  146 0.01 0
  147 0.1 1
  148 0.1 1
  149 0.1 1
  150 0.04 0
  151 0.1 1
  152 0.5 5
  153 0.7 7
  154 1.1 11
  155 5.4 54
  156 1.6 16
  157 0.3 3
  158 0.03 0
  159 0.1 1
  160 0.1 1
  162 0.2 2
  163 0.02 0
  164 0.2 2
  165 0.3 3
  166 0.4 4
  167 0.06 1
  168 12.8 128
  169 6.6 66
  170 1.1 11
  171 0.02 0
  178 0.2 2
  179 0.2 2
  180 0.4 4
  181 0.06 1
  182 11 110
  183 4.7 47
  184 1.1 11
  185 0.1 1
  186 0.3 3
  187 0.1 1
  194 0.4 4
  195 0.03 0
  196 10.6 106
  197 4 40
  198 1.4 14
  199 0.02 0
  208 0.6 6
  209 0.5 5
  210 14 140
  211 0.47 5
  212 1.4 14
  213 0.1 1
  214 0.1 1
  217 0.02 0
  218 0.3 3
  219 0.7 7
  220 0.2 2
  222 0.03 0
  223 0.7 7
  224 11.2 112
  225 11.2 112
  226 0.19 2
  227 0.4 4
  236 10 100
  237 2.4 24
  238 4.14 41
  239 8.8 88
  240 1.8 18
  241 0.2 2
  242 0.02 0
  249 0.2 2
  250 0.2 2
  251 0.4 4
  252 0.19 2
  253 0.3 3
  254 0.3 3
  255 0.1 1
  256 0.01 0
  262 0.4 4
  263 0.1 1
  264 0.1 1
  265 0.09 1
  266 0.2 2
  267 0.4 4
  268 0.6 6
  269 0.01 0
  279 2 20
  280 0.6 6
  281 0.4 4
  282 0.02 0
  283 0.2 2
  293 0.3 3
  295 0.3 3
  307 0.07 1
  308 0.3 3
  309 0.1 1
  310 0.1 1
  324 0.04 0
  325 0.1 1
  335 2.6 26
  336 21 210
  337 0.5 5
  338 0.7 7
  339 0.1 1
//
