ACCESSION: JP011170
RECORD_TITLE: 2,4-DIBENZYL-4,4A-DIHYDRO-1H-(1,3,5)TRIAZINO(1,2-A)QUINOLINE-1,3,6(2H,5H)-TRIONE; EI-B; MS
DATE: 2016.01.19 (Created 2008.10.21, modified 2011.05.06)
AUTHORS: SAWADA M, THE INST. OF SCIENTIFIC AND INDUSTRIALRESEARCH OSAKA UNIV.
LICENSE: CC BY-NC-SA
CH$NAME: 2,4-DIBENZYL-4,4A-DIHYDRO-1H-(1,3,5)TRIAZINO(1,2-A)QUINOLINE-1,3,6(2H,5H)-TRIONE
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C25H21N3O3
CH$EXACT_MASS: 411.15829
CH$SMILES: c(c5)ccc(c5)CN(C(=O)1)C(=O)N(c43)C(CC(=O)c(cccc4)3)N(Cc(c2)cccc2)1
CH$IUPAC: InChI=1S/C25H21N3O3/c29-22-15-23-26(16-18-9-3-1-4-10-18)24(30)27(17-19-11-5-2-6-12-19)25(31)28(23)21-14-8-7-13-20(21)22/h1-14,23H,15-17H2
CH$LINK: INCHIKEY FCBJZQPHTRBDDA-UHFFFAOYSA-N
AC$INSTRUMENT: JEOL JMS-DX-300
AC$INSTRUMENT_TYPE: EI-B
AC$MASS_SPECTROMETRY: MS_TYPE MS
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: IONIZATION_ENERGY 70 eV
MS$FOCUSED_ION: ION_TYPE [M]+*
PK$SPLASH: splash10-0006-9400000000-14edc046392cf928ef74
PK$NUM_PEAK: 163
PK$PEAK: m/z int. rel.int.
  33 1.8 18
  34 7.1 71
  35 1.3 13
  36 6 60
  37 3.6 36
  38 8.2 82
  39 32.2 322
  40 68.9 689
  41 44.4 444
  42 17.1 171
  43 61.3 613
  44 88.4 884
  45 19.3 193
  46 4.9 49
  48 1.8 18
  49 1.6 16
  50 14.7 147
  51 26.9 269
  52 8.4 84
  53 8 80
  54 7.6 76
  55 37.3 373
  56 19.6 196
  57 35.6 356
  58 5.8 58
  59 3.6 36
  60 10.2 102
  61 7.1 71
  62 4.4 44
  63 15.1 151
  64 8.7 87
  65 39.1 391
  66 4.9 49
  67 12 120
  68 7.6 76
  69 27.8 278
  70 17.3 173
  71 16.7 167
  72 3.8 38
  73 8.9 89
  74 6.2 62
  75 5.8 58
  76 10.4 104
  77 4.2 42
  78 21.8 218
  79 10 100
  80 3.8 38
  81 12.9 129
  82 10.7 107
  83 17.8 178
  84 8 80
  85 10.9 109
  86 2.7 27
  87 4.2 42
  88 1.8 18
  89 16.4 164
  90 28.4 284
  91 99.99 999
  92 27.8 278
  93 10.9 109
  94 3.1 31
  95 8.2 82
  96 6.2 62
  97 12.4 124
  98 6 60
  99 4.4 44
  100 1.6 16
  101 3.6 36
  102 2.7 27
  103 4.9 49
  104 31.6 316
  105 31.8 318
  106 21.3 213
  107 8.4 84
  108 1.8 18
  109 6.2 62
  110 4.2 42
  111 7.1 71
  112 4.2 42
  113 4.3 43
  114 1.5 15
  115 3.8 38
  116 8.9 89
  117 24.9 249
  118 8.7 87
  119 7.8 78
  120 2.7 27
  121 3.8 38
  122 2.7 27
  123 4.2 42
  124 3.8 38
  125 4.4 44
  126 2.4 24
  127 2.7 27
  128 2.6 26
  129 5.8 58
  130 3.8 38
  131 3.6 36
  132 46.2 462
  133 50.2 502
  134 6.2 62
  135 4.7 47
  136 1.8 18
  137 3.8 38
  138 1.8 18
  139 3.6 36
  140 1.7 17
  141 1.7 17
  143 2.9 29
  144 4.4 44
  145 32.4 324
  146 56 560
  147 9.6 96
  149 13.3 133
  150 2.2 22
  151 2 20
  152 1.8 18
  153 1.6 16
  157 3.8 38
  158 1.6 16
  159 2.2 22
  160 1.6 16
  161 2 20
  163 1.6 16
  165 2 20
  166 1.6 16
  167 6.2 62
  168 1.6 16
  169 1.6 16
  171 2 20
  172 2.7 27
  174 2.7 27
  175 7.3 73
  176 1.3 13
  179 1.3 13
  180 2.9 29
  181 3.1 31
  185 2 20
  187 5.1 51
  194 1.6 16
  200 2 20
  201 2.9 29
  215 1.6 16
  222 1.8 18
  229 11.6 116
  230 3.6 36
  236 3.8 38
  237 2.4 24
  249 4 40
  250 1.6 16
  256 3.8 38
  257 4.2 42
  266 2.7 27
  277 1.3 13
  278 2 20
  279 4.4 44
  306 11.1 111
  307 25.3 253
  308 6.2 62
  320 37.8 378
  321 11.8 118
  411 79.3 793
  412 32.9 329
//
