ACCESSION: JP008095
RECORD_TITLE: N-OCTADECA-9,12,15-TRIENOYLPYRROLIDINE; EI-B; MS
DATE: 2016.01.19 (Created 2008.10.21, modified 2011.05.06)
AUTHORS: YAMAMOTO M, DEP. CHEMISTRY, FAC. SCIENCE, NARA WOMEN'S UNIV.
LICENSE: CC BY-NC-SA
CH$NAME: N-OCTADECA-9,12,15-TRIENOYLPYRROLIDINE
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C22H37NO
CH$EXACT_MASS: 331.28751
CH$SMILES: CCC=CCC=CCC=CCCCCCCCC(=O)N(C1)CCC1
CH$IUPAC: InChI=1S/C22H37NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-19-22(24)23-20-17-18-21-23/h3-4,6-7,9-10H,2,5,8,11-21H2,1H3/b4-3+,7-6+,10-9+
CH$LINK: INCHIKEY HCNBGIBBJGULOU-IUQGRGSQSA-N
AC$INSTRUMENT: JEOL JMS-HX-100
AC$INSTRUMENT_TYPE: EI-B
AC$MASS_SPECTROMETRY: MS_TYPE MS
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: IONIZATION_ENERGY 70 eV
MS$FOCUSED_ION: ION_TYPE [M]+*
PK$SPLASH: splash10-03mi-9721000000-6a8f5c13ba1e5f8b8e33
PK$NUM_PEAK: 197
PK$PEAK: m/z int. rel.int.
  38 0.17 2
  39 3.53 35
  40 0.43 4
  41 21.49 215
  42 2.78 28
  43 13.67 137
  44 0.54 5
  45 0.14 1
  50 0.19 2
  51 0.6 6
  52 0.53 5
  53 4.07 41
  54 3.08 31
  55 33.67 337
  56 7.05 71
  57 1.46 15
  58 0.32 3
  59 0.25 3
  60 0.14 1
  63 0.21 2
  65 2.43 24
  66 2.31 23
  67 19.28 193
  68 3.86 39
  69 7.72 77
  70 49.52 495
  71 11.58 116
  72 45.44 454
  73 2.2 22
  77 7.16 72
  78 3.05 31
  79 21.39 214
  80 6.55 66
  81 9 90
  82 1.56 16
  83 1.47 15
  84 1.23 12
  85 10.92 109
  86 0.8 8
  87 0.16 2
  91 8.83 88
  92 2 20
  93 10.16 102
  94 3.31 33
  95 10.08 101
  96 1.72 17
  97 1.05 11
  98 26.79 268
  99 3.66 37
  100 0.89 9
  103 0.52 5
  104 0.42 4
  105 3.67 37
  106 1.39 14
  107 4.68 47
  108 4.42 44
  109 2.56 26
  110 0.96 10
  111 0.7 7
  112 3.48 35
  113 99.99 999
  114 9.59 96
  115 0.93 9
  116 0.27 3
  117 0.85 9
  118 0.36 4
  119 1.84 18
  120 0.74 7
  121 2.81 28
  122 1.22 12
  123 0.83 8
  124 0.81 8
  125 0.41 4
  126 66.66 667
  127 14.24 142
  128 1.3 13
  129 0.37 4
  131 0.66 7
  132 0.18 2
  133 1.29 13
  134 0.58 6
  135 1.98 20
  136 0.97 10
  137 0.47 5
  138 0.85 9
  139 0.9 9
  140 10.9 109
  141 2.67 27
  142 0.25 3
  143 0.2 2
  145 0.41 4
  146 0.16 2
  147 1.17 12
  148 0.45 5
  149 1.72 17
  150 0.99 10
  151 0.44 4
  152 2.26 23
  153 1 10
  154 6.27 63
  155 1.3 13
  156 0.15 2
  159 0.26 3
  161 0.7 7
  162 0.43 4
  163 1.03 10
  164 0.56 6
  165 0.36 4
  166 2.41 24
  167 0.81 8
  168 9.93 99
  169 1.69 17
  170 0.15 2
  171 0.21 2
  173 0.42 4
  175 0.6 6
  176 0.45 5
  177 0.53 5
  178 0.48 5
  179 0.4 4
  180 3.53 35
  181 0.89 9
  182 11.57 116
  183 1.75 18
  184 0.19 2
  185 0.16 2
  187 0.15 2
  189 0.43 4
  190 0.24 2
  191 0.48 5
  192 0.92 9
  193 0.45 5
  194 3.13 31
  195 0.7 7
  196 3.26 33
  197 0.51 5
  203 0.28 3
  204 0.54 5
  205 0.27 3
  206 1.66 17
  207 0.33 3
  208 3.62 36
  209 0.84 8
  210 2.36 24
  211 0.53 5
  217 0.17 2
  218 0.49 5
  219 0.3 3
  220 2.58 26
  221 0.8 8
  222 8.19 82
  223 2.13 21
  224 5.72 57
  225 1.09 11
  231 0.17 2
  232 1.19 12
  233 0.35 4
  234 3.71 37
  235 0.84 8
  236 5.14 51
  237 1.89 19
  238 1.54 15
  239 0.37 4
  246 1.63 16
  247 0.37 4
  248 2.82 28
  249 0.96 10
  250 2.71 27
  251 1.25 13
  252 0.69 7
  260 2.26 23
  261 0.81 8
  262 8.9 89
  263 2.13 21
  264 1.09 11
  265 0.22 2
  274 2.47 25
  275 1.36 14
  276 3.27 33
  277 1.07 11
  278 0.23 2
  288 3.87 39
  289 0.95 10
  290 0.43 4
  291 0.15 2
  302 3.03 30
  303 0.74 7
  316 1.58 16
  317 0.41 4
  327 0.22 2
  328 0.2 2
  329 0.79 8
  330 8.17 82
  331 44.58 446
  332 12.06 121
  333 2 20
  334 0.32 3
//
