ACCESSION: JP003040
RECORD_TITLE: 1-METHYLAMINO-9,10-DIPHENYL-ANTHRACENE; EI-B; MS
DATE: 2016.01.19 (Created 2008.10.21, modified 2011.05.06)
AUTHORS: SASAKI S, TOYOHASHI UNIV. OF TECH.
LICENSE: CC BY-NC-SA
CH$NAME: 1-METHYLAMINO-9,10-DIPHENYL-ANTHRACENE
CH$COMPOUND_CLASS: N/A
CH$FORMULA: C27H21N
CH$EXACT_MASS: 359.16740
CH$SMILES: c(c1NC)ccc(c(c(c5)cccc5)2)c1c(c(c4)cccc4)c(c3)c(ccc3)2
CH$IUPAC: InChI=1S/C27H21N/c1-28-24-18-10-17-23-25(19-11-4-2-5-12-19)21-15-8-9-16-22(21)26(27(23)24)20-13-6-3-7-14-20/h2-18,28H,1H3
CH$LINK: INCHIKEY SMBONASSNFDWML-UHFFFAOYSA-N
AC$INSTRUMENT: Unknown
AC$INSTRUMENT_TYPE: EI-B
AC$MASS_SPECTROMETRY: MS_TYPE MS
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
MS$FOCUSED_ION: ION_TYPE [M]+*
PK$SPLASH: splash10-0a4i-0229000000-f522dafac34f7720ddcb
PK$NUM_PEAK: 193
PK$PEAK: m/z int. rel.int.
  50 1 10
  51 1.8 18
  52 0.5 5
  53 0.02 0
  54 0.1 1
  63 1.2 12
  64 0.2 2
  65 0.04 0
  67 0.2 2
  68 0.2 2
  69 1.2 12
  70 0.02 0
  71 0.2 2
  73 0.3 3
  74 0.8 8
  75 0.07 1
  76 0.5 5
  77 1.9 19
  78 1.2 12
  83 0.02 0
  84 0.2 2
  85 0.2 2
  86 0.3 3
  87 0.01 0
  88 0.2 2
  89 0.2 2
  91 0.9 9
  95 0.02 0
  96 0.2 2
  97 0.1 1
  98 0.1 1
  99 0.03 0
  100 1.5 15
  101 0.5 5
  102 0.5 5
  111 0.02 0
  112 0.1 1
  113 0.9 9
  114 0.6 6
  115 0.03 0
  118 0.2 2
  119 0.2 2
  120 0.2 2
  124 0.03 0
  125 1.2 12
  126 1.3 13
  127 0.7 7
  128 0.03 0
  130 0.2 2
  131 0.3 3
  132 0.2 2
  133 0.04 0
  134 0.2 2
  137 0.9 9
  138 0.9 9
  139 0.15 2
  140 1.3 13
  141 0.9 9
  142 0.2 2
  143 0.05 1
  144 0.5 5
  145 0.2 2
  149 1.3 13
  150 0.21 2
  151 1.9 19
  152 0.5 5
  153 0.3 3
  154 0.12 1
  155 0.4 4
  156 0.6 6
  157 1.4 14
  158 0.14 1
  159 0.2 2
  161 0.2 2
  162 1.5 15
  163 0.38 4
  164 3.4 34
  165 1.4 14
  166 2 20
  167 0.52 5
  168 0.6 6
  169 0.5 5
  170 1.4 14
  171 0.24 2
  172 2 20
  173 0.2 2
  174 0.4 4
  175 0.05 1
  176 0.5 5
  177 0.6 6
  178 0.7 7
  179 0.05 1
  180 1.2 12
  196 0.2 2
  197 0.3 3
  198 0.22 2
  199 11.9 119
  200 2.5 25
  201 1.5 15
  202 0.07 1
  203 0.2 2
  204 3.7 37
  205 0.7 7
  224 0.04 0
  225 0.2 2
  226 1.2 12
  227 0.5 5
  228 0.74 7
  229 1.3 13
  237 0.5 5
  238 0.3 3
  239 0.22 2
  240 1 10
  241 1.6 16
  242 0.2 2
  248 0.02 0
  249 0.2 2
  250 2.1 21
  251 1.2 12
  252 0.54 5
  253 3.2 32
  254 1.3 13
  255 0.5 5
  261 0.02 0
  262 0.2 2
  263 0.5 5
  264 1 10
  265 0.13 1
  266 2.5 25
  267 4.4 44
  268 2.8 28
  269 0.05 1
  274 0.5 5
  275 0.3 3
  276 0.6 6
  277 0.06 1
  278 0.9 9
  279 0.5 5
  280 2.7 27
  281 0.23 2
  282 2.2 22
  283 0.3 3
  285 0.2 2
  286 0.02 0
  287 0.6 6
  288 0.5 5
  289 1 10
  290 0.06 1
  291 0.6 6
  292 0.5 5
  293 0.3 3
  294 0.02 0
  298 0.5 5
  299 0.2 2
  300 0.9 9
  301 0.08 1
  302 1.3 13
  303 0.5 5
  304 0.5 5
  311 0.04 0
  312 0.3 3
  313 1.9 19
  314 0.8 8
  315 0.19 2
  316 1.2 12
  317 1.2 12
  318 1.9 19
  319 0.03 0
  324 1.2 12
  325 0.7 7
  326 3.2 32
  327 0.26 3
  328 2.5 25
  329 2.1 21
  330 1.9 19
  331 0.09 1
  332 1.2 12
  333 0.2 2
  338 0.9 9
  339 0.12 1
  340 2.9 29
  341 5.9 59
  342 4.2 42
  343 0.57 6
  344 2.9 29
  345 0.5 5
  356 0.5 5
  357 0.26 3
  358 6.5 65
  359 99.99 999
  360 28.5 285
  361 0.42 4
  362 0.3 3
//
