ACCESSION: LQB00555
RECORD_TITLE: TG 48:4; LC-ESI-QTOF; MS2
DATE: 2016.10.03
AUTHORS: Kazutaka Ikeda, Hiroshi Tsugawa, Makoto Arita, RIKEN Center for Integrative Medical Sciences, Japan
LICENSE: CC-BY
COPYRIGHT: Copyright(C) 2017 RIKEN IMS
COMMENT:  Found in mouse lung; TwoDicalId=251; MgfFile=160902_Lung_DHA_Pos_14; MgfId=3200
CH$NAME: TG 48:4
CH$COMPOUND_CLASS:  TAG
CH$FORMULA: C51H90O6
CH$EXACT_MASS: 799.275
CH$SMILES: CCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC\C=C/C=C\CCCCC)OC(=O)CCCCCCCC\C=C/C=C\CCCCC
CH$IUPAC: InChI=1S/C51H90O6/c1-4-7-10-13-16-19-21-23-25-27-29-32-35-38-41-44-50(53)56-47-48(46-55-49(52)43-40-37-34-31-18-15-12-9-6-3)57-51(54)45-42-39-36-33-30-28-26-24-22-20-17-14-11-8-5-2/h16-17,19-24,48H,4-15,18,25-47H2,1-3H3/b19-16-,20-17-,23-21-,24-22-
CH$LINK: INCHIKEY MVLRQPPTISTJFW-ZHSZNRNPNA-N
AC$INSTRUMENT: AB Sciex TripleTOF 5600+ system (Q-TOF) equipped with a DuoSpray ion source
AC$INSTRUMENT_TYPE: LC-ESI-QTOF
AC$MASS_SPECTROMETRY: MS_TYPE MS2
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: COLLISION_ENERGY 45V
AC$CHROMATOGRAPHY: COLUMN_NAME Acquity UPLC Peptide BEH C18 column (50*2.1 mm; 1.7 um; 130A)(Waters Co.,Milford, MA, USA)
AC$CHROMATOGRAPHY: COLUMN_TEMPETURE 45 C
AC$CHROMATOGRAPHY: FLOW_GRADIENT 0 min 0% B; 1 min 0% B; 5 min 40% B; 7.5 min 64% B; 12.0 min 64% B; 12.5 min 82.5% B, 19 min 85% B; 20 min 95% B; 20.1 min 0% B; 25 min 0% B.
AC$CHROMATOGRAPHY: FLOW_RATE 0.3 mL/min
AC$CHROMATOGRAPHY: RETENTION_TIME 13.72714
AC$CHROMATOGRAPHY: SOLVENT A 1:1:3 acetonitrile:methanol:water (v/v/v) with 5 mM ammonium acetate and 10 nM EDTA.
AC$CHROMATOGRAPHY: SOLVENT B 100% isopropanol with 5 mM ammonium acetate and 10 nM EDTA.
MS$FOCUSED_ION: PRECURSOR_TYPE [M+NH4]+
MS$FOCUSED_ION: PRECURSOR_M/Z 816.7046
MS$FOCUSED_ION: INTENSITY 9095
PK$SPLASH: splash10-00xs-0000090100-f99d9e0a8e211885f96a
PK$NUM_PEAK: 75
PK$PEAK: m/z int. rel.int.
  81.07	305	45
  83.086	203	30
  93.07	224	33
  95.085	479	72
  97.103	142	21
  107.085	162	24
  109.102	276	41
  121.1	182	27
  123.116	201	30
  135.112	153	23
  163.147	173	26
  175.146	151	22
  183.171	244	36
  207.172	214	32
  211.205	214	32
  217.199	161	24
  237.223	173	26
  243.213	203	30
  245.221	183	27
  261.218	715	107
  263.237	623	93
  279.232	40	6
  283.226	81	12
  285.23	111	16
  285.243	91	13
  311.236	40	6
  311.259	182	27
  311.282	50	7
  313.27	398	59
  313.287	91	13
  317.241	112	16
  317.254	131	19
  319.264	143	21
  331.314	33	4
  335.256	91	13
  337.279	398	59
  339.286	100	15
  359.323	43	6
  489.393	104	15
  517.425	991	149
  517.442	257	38
  519.44	6648	999
  519.817	72	10
  521.453	3732	561
  543.437	1164	175
  545.453	3120	469
  547.465	2123	319
  547.486	449	67
  549.469	102	15
  549.503	131	19
  571.468	4048	608
  573.482	1993	299
  575.481	287	43
  575.498	1477	222
  575.515	321	48
  575.525	165	24
  599.498	3137	471
  599.521	400	60
  601.511	418	62
  601.523	154	23
  601.533	224	33
  603.546	91	13
  629.552	91	13
  687.563	30	4
  728.665	1533	230
  728.688	2415	363
  728.715	872	131
  743.613	23	3
  781.659	154	23
  781.678	51	7
  781.694	30	4
  797.224	23	3
  799.679	917	137
  816.702	1693	254
  816.779	30	4
//
