ACCESSION: LQB00784
RECORD_TITLE: TG 53:3; LC-ESI-QTOF; MS2
DATE: 2016.10.03
AUTHORS: Kazutaka Ikeda, Hiroshi Tsugawa, Makoto Arita, RIKEN Center for Integrative Medical Sciences, Japan
LICENSE: CC-BY
COPYRIGHT: Copyright(C) 2017 RIKEN IMS
COMMENT:  Found in mouse liver; TwoDicalId=613; MgfFile=160824_Liver_normal_Pos_05; MgfId=2872
CH$NAME: TG 53:3
CH$COMPOUND_CLASS:  TAG
CH$FORMULA: C56H102O6
CH$EXACT_MASS: 871.426
CH$SMILES: CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCCC)OC(=O)CCCCCCCC\C=C/C=C\CCCCC
CH$IUPAC: InChI=1S/C56H102O6/c1-4-7-10-13-16-19-22-25-27-29-31-34-37-40-43-46-49-55(58)61-52-53(51-60-54(57)48-45-42-39-36-33-30-24-21-18-15-12-9-6-3)62-56(59)50-47-44-41-38-35-32-28-26-23-20-17-14-11-8-5-2/h17,20,23,26-27,29,53H,4-16,18-19,21-22,24-25,28,30-52H2,1-3H3/b20-17-,26-23-,29-27-
CH$LINK: INCHIKEY FCTGXJMLNZEWPJ-RRZXXTPMNA-N
AC$INSTRUMENT: AB Sciex TripleTOF 5600+ system (Q-TOF) equipped with a DuoSpray ion source
AC$INSTRUMENT_TYPE: LC-ESI-QTOF
AC$MASS_SPECTROMETRY: MS_TYPE MS2
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: COLLISION_ENERGY 45V
AC$CHROMATOGRAPHY: COLUMN_NAME Acquity UPLC Peptide BEH C18 column (50*2.1 mm; 1.7 um; 130A)(Waters Co.,Milford, MA, USA)
AC$CHROMATOGRAPHY: COLUMN_TEMPETURE 45 C
AC$CHROMATOGRAPHY: FLOW_GRADIENT 0 min 0% B; 1 min 0% B; 5 min 40% B; 7.5 min 64% B; 12.0 min 64% B; 12.5 min 82.5% B, 19 min 85% B; 20 min 95% B; 20.1 min 0% B; 25 min 0% B.
AC$CHROMATOGRAPHY: FLOW_RATE 0.3 mL/min
AC$CHROMATOGRAPHY: RETENTION_TIME 14.67753
AC$CHROMATOGRAPHY: SOLVENT A 1:1:3 acetonitrile:methanol:water (v/v/v) with 5 mM ammonium acetate and 10 nM EDTA.
AC$CHROMATOGRAPHY: SOLVENT B 100% isopropanol with 5 mM ammonium acetate and 10 nM EDTA.
MS$FOCUSED_ION: PRECURSOR_TYPE [M+NH4]+
MS$FOCUSED_ION: PRECURSOR_M/Z 888.7991
MS$FOCUSED_ION: INTENSITY 1145
PK$SPLASH: splash10-0f7x-0000094310-2c440c56ce3cfe21b25c
PK$NUM_PEAK: 65
PK$PEAK: m/z int. rel.int.
  71.085	50	18
  81.069	130	47
  83.085	60	21
  95.086	131	47
  97.1	61	22
  109.099	60	21
  121.1	60	21
  123.116	73	26
  135.115	60	21
  149.136	50	18
  239.239	90	32
  245.226	91	33
  251.236	50	18
  253.25	70	25
  263.231	122	44
  263.245	91	33
  265.252	295	107
  269.004	60	21
  279.268	80	29
  313.27	70	25
  319.271	20	7
  327.285	44	16
  339.289	105	38
  353.299	20	7
  401.382	20	7
  561.502	60	21
  563.513	60	21
  575.503	1357	494
  576.508	53	19
  577.502	162	59
  577.531	132	48
  587.511	101	36
  589.515	2745	999
  590.542	73	26
  591.489	61	22
  591.51	428	155
  591.517	575	209
  591.531	2111	769
  591.544	849	309
  591.551	531	193
  601.501	670	244
  601.52	1221	444
  603.501	91	33
  603.512	132	48
  603.533	897	326
  603.572	111	40
  615.528	1465	533
  616.529	60	21
  617.567	131	47
  629.552	93	33
  781.258	20	7
  783.689	337	122
  783.697	476	173
  783.72	2326	847
  783.752	330	120
  783.776	73	26
  783.784	53	19
  853.781	60	21
  871.752	152	55
  871.791	80	29
  888.747	142	51
  888.782	369	134
  888.81	460	167
  888.849	102	37
  888.87	30	10
//
